sample_id,t_AlGaN_nm,x_AlGaN,N_AlGaN_cm3,t_pGaN_nm,N_pGaN_cm3,Lgd_um,group
001183,14.674568,0.18400548,1.0218386e+15,38.766065,1.4808302e+17,2.5038929,high_idsat
001184,10.375563,0.18897031,3.4595096e+16,42.988437,5.7501808e+16,1.5,high_idsat
001185,19.084181,0.19349692,1.0683859e+16,47.413226,5.749217e+16,2.2864729,high_idsat
001186,13.712395,0.20267322,3.2831258e+16,40.332861,1.39261e+17,1.5877406,high_idsat
001187,12.350579,0.20087842,1.2473455e+15,37.419243,9.8979015e+16,3.2955333,high_idsat
001188,10.51505,0.20551584,5e+16,37.914855,1.5407116e+17,3.3334352,high_idsat
001189,22,0.20966476,1.5442939e+15,48.71614,5e+16,1.9705609,high_idsat
001190,12.17097,0.18873201,1.9856155e+16,43.117466,1.3568535e+17,2.4138075,high_idsat
001191,16.277862,0.19077818,1.4745202e+16,42.418552,1.3660377e+17,3.7104774,high_idsat
001192,18.193703,0.19229156,1.9145236e+15,54.817904,2.4231424e+17,2.0320943,high_idsat
001193,17.144054,0.20324348,1.9659629e+15,40.977371,8.5289148e+16,2.3139932,high_idsat
001194,19.181366,0.20594234,3.5871787e+15,37.268225,4e+17,1.7265807,high_idsat
001195,19.266309,0.18155676,3.8191802e+15,48.25263,3.5332759e+17,2.5859336,high_idsat
001196,22,0.18614821,1.5854659e+16,58.862729,7.5287675e+16,3.6100615,high_idsat
001197,10.091548,0.21309789,3.2834193e+16,47.675676,1.0535309e+17,1.9119877,high_idsat
001198,16.933716,0.19673159,2.9711597e+16,55.510042,5e+16,2.8427644,high_idsat
001199,16.081877,0.18395947,1.5124207e+16,48.161401,7.9901769e+16,3.7132938,high_idsat
001200,16.974407,0.18537119,5.3727969e+15,35,5.1121616e+16,2.6652592,high_idsat
001201,10.016663,0.1830697,1.1632065e+16,35.354982,1.0215601e+17,3.8515794,high_idsat
001202,10.717702,0.18,1.7755236e+16,35,6.4253885e+16,2.867811,high_idsat
001203,14.135283,0.19284119,1.2047262e+15,38.014763,1.1707583e+17,2.377766,high_idsat
001204,10.034375,0.19296694,5e+16,41.630162,5.5125802e+16,1.5639757,high_idsat
001205,21.086177,0.19242431,1.2910037e+16,49.888596,5e+16,2.7337403,high_idsat
001206,11.406116,0.19657588,3.5265598e+16,41.729142,1.4588556e+17,1.7029658,high_idsat
001207,10.459668,0.21540606,1.2012692e+15,35,9.1476023e+16,3.3144485,high_idsat
001208,12.016928,0.19557243,3.7735189e+16,43.176222,1.925225e+17,3.644809,high_idsat
001209,22,0.19734701,1.1303702e+15,47.178769,5.1780668e+16,1.763027,high_idsat
001210,13.429212,0.19119942,1.2388664e+16,43.286621,1.6671945e+17,2.6279684,high_idsat
001211,17.242501,0.19548777,2.5939098e+16,45.395569,1.41661e+17,3.4426642,high_idsat
001212,18.589023,0.19228738,1.8081398e+15,49.661279,2.1486436e+17,1.8271001,high_idsat
001213,18.389535,0.20224754,1.3288477e+15,39.086079,7.505363e+16,2.212352,high_idsat
001214,16.973071,0.20252178,3.2028294e+15,37.842578,3.4551148e+17,1.7440262,high_idsat
001215,20.155809,0.19479707,4.3893891e+15,52.031879,2.2100927e+17,2.7472306,high_idsat
001216,22,0.18210418,1.5929504e+16,64.15053,8.007186e+16,3.3905818,high_idsat
001217,10.056328,0.21098969,3.0168697e+16,46.872537,9.5403444e+16,1.5,high_idsat
001218,16.839058,0.20491032,2.2806738e+16,55.163753,5.2342264e+16,3.0760655,high_idsat
001219,16.923802,0.19885869,1.657044e+16,49.499205,2.154586e+17,3.4740638,high_idsat
001220,16.909215,0.19846762,9.3624693e+15,35,5.0956512e+16,2.7168821,high_idsat
001221,13.126713,0.18644926,1.5060821e+16,41.252122,9.2875124e+16,3.626005,high_idsat
001222,10.724456,0.18,1.5966282e+16,40.197552,1.3743486e+17,3.0890137,high_idsat
001223,14.857751,0.18467443,1.2856606e+15,36.613163,1.7652979e+17,2.1339495,high_idsat
001224,10.731228,0.19794958,2.8447405e+16,38.2335,5.5796879e+16,1.7436011,high_idsat
001225,20.637249,0.19305192,1.6268983e+16,47.474664,5.3059742e+16,2.6993177,high_idsat
001226,12.406982,0.21396136,2.9574695e+16,38.874492,1.4237387e+17,1.8136239,high_idsat
001227,10.818846,0.20248928,1.4520007e+15,35.7106,8.0982029e+16,3.5876796,high_idsat
001228,10.778522,0.1942192,5e+16,45.213071,1.3825132e+17,3.18886,high_idsat
001229,22,0.20419548,1.6500608e+15,50.584399,5e+16,1.9155783,high_idsat
001230,12.407869,0.1932102,1.033256e+16,37.70609,1.4048471e+17,2.2913855,high_idsat
001231,15.315625,0.19977093,2.6188995e+16,44.955173,1.2032605e+17,3.613175,high_idsat
001232,17.601449,0.18,1.9638797e+15,53.417329,2.1739527e+17,1.9752825,high_idsat
001233,16.45171,0.20630715,1.4577569e+15,42.965498,1.1369538e+17,2.4558868,high_idsat
001234,19.019961,0.20039233,3.0796298e+15,38.265348,3.8027959e+17,1.8043588,high_idsat
001235,19.443985,0.19295877,5.4812698e+15,46.111139,2.6041699e+17,2.7868658,high_idsat
001236,21.673918,0.1850561,1.0364867e+16,60.409391,1.1662508e+17,3.7134863,high_idsat
001237,10.449951,0.21337911,3.6520582e+16,49.211467,1.5106739e+17,1.9935716,high_idsat
001238,17.42221,0.19379527,2.3625691e+16,54.877886,5e+16,2.7989813,high_idsat
001239,16.825989,0.20938036,1.8469282e+16,44.115519,9.6740575e+16,3.3988744,high_idsat
001240,17.180877,0.19538442,6.1676008e+15,35.65993,6.8400892e+16,2.8858332,high_idsat
001241,10,0.182608,7.6720448e+15,36.899216,5.7103319e+16,3.6867361,high_idsat
001242,10.360328,0.18,1.4547941e+16,35,7.9797808e+16,2.8313001,high_idsat
001243,14.291906,0.19665336,1e+15,35,1.492208e+17,2.3010233,high_idsat
001244,11.062026,0.19032399,4.4052743e+16,36.127187,5.91665e+16,1.8195029,high_idsat
001245,20.874157,0.1888059,1.3018412e+16,44.965725,6.5461525e+16,2.9608126,high_idsat
001246,12.690087,0.18919131,2.723602e+16,41.770967,8.8175095e+16,2.0954929,high_idsat
001247,11.952346,0.20931076,1.2160681e+15,35,9.6921187e+16,3.3712856,high_idsat
001248,10.849247,0.19471208,3.4850312e+16,43.104275,1.3068105e+17,3.1503166,high_idsat
001249,20.440252,0.18375535,1.5893255e+15,49.807812,5.0673528e+16,1.7525285,high_idsat
001250,12.634317,0.20242229,1.6579146e+16,42.582565,1.6942759e+17,1.9919733,high_idsat
001251,17.093518,0.18675338,2.0215024e+16,46.60095,1.3560572e+17,3.5564164,high_idsat
001252,18.461921,0.18,1.3537091e+15,46.232562,1.8981158e+17,1.904178,high_idsat
001253,19.83347,0.20334081,1.8264692e+15,43.5227,1.0051395e+17,2.2874663,high_idsat
001254,18.42148,0.18653802,2.5622513e+15,35,2.8103437e+17,2.1603419,high_idsat
001255,21.093112,0.18,5.805065e+15,52.320593,2.5344287e+17,2.9705443,high_idsat
001256,22,0.20005465,1.7910555e+16,63.457232,1.0143116e+17,3.4805188,high_idsat
001257,10.914671,0.21248116,2.2996016e+16,44.188042,7.8237422e+16,2.1880922,high_idsat
001258,16.748052,0.19923343,3.1022357e+16,52.830326,5.8665502e+16,2.6324001,high_idsat
001259,15.827073,0.19488307,1.9619755e+16,50.907924,1.1729424e+17,3.6898629,high_idsat
001260,14.320136,0.30157429,1.7170232e+15,62.033945,1.624516e+17,4,threshold_boundary
001261,10.511754,0.23595904,5.4670658e+15,50.326819,6.6614367e+16,2.2019674,threshold_boundary
001262,12.311812,0.26365063,2.4257586e+16,59.397594,8.0997564e+16,2.4718614,threshold_boundary
001263,10,0.25269766,1e+15,46.331586,1.4274903e+17,3.6025211,threshold_boundary
001264,11.468011,0.24337634,1.21948e+15,49.887382,1.7850694e+17,3.5591076,threshold_boundary
001265,18.617541,0.21598685,1.6985165e+16,74.787651,1.0293081e+17,2.4473007,threshold_boundary
001266,18.226235,0.18,4.1732073e+16,61.101487,1.2721761e+17,2.080905,threshold_boundary
001267,11.457973,0.29226103,4.7613603e+15,71.083721,7.1020729e+16,3.707685,threshold_boundary
001268,10.483601,0.18914841,1.1791631e+16,35.940385,9.5506392e+16,2.9127203,threshold_boundary
001269,12.435337,0.24571964,4.0660807e+16,52.789275,8.9589199e+16,2.5141331,threshold_boundary
001270,11.180991,0.29940827,9.6578064e+15,52.913829,1.7309855e+17,2.7549229,threshold_boundary
001271,16.044566,0.24607835,3.6906014e+16,75.688051,1.1849563e+17,2.2524469,threshold_boundary
001272,16.432026,0.23610614,5.5728663e+15,75.746832,1.0021071e+17,1.8408617,threshold_boundary
001273,16.535042,0.23382727,1.9230445e+16,68.771517,1.4203332e+17,3.5892013,threshold_boundary
001274,10.773886,0.19877531,4.4488318e+16,36.219979,6.8153485e+16,1.7537945,threshold_boundary
001275,15.281821,0.26296937,3.5318366e+16,65.72909,1.4242828e+17,2.3293694,threshold_boundary
001276,17.980166,0.18084092,1.6941014e+15,47.393955,1.789698e+17,1.8513641,threshold_boundary
001277,19.87938,0.18786725,1.0064672e+16,72.543473,1.4190498e+17,1.9304015,threshold_boundary
001278,18.881172,0.18,5.2873839e+15,51.187757,1.7371438e+17,2.5798718,threshold_boundary
001279,15.904649,0.22572586,1.1692177e+16,60.40554,1.1225388e+17,3.4820276,threshold_boundary
001280,14.03215,0.30400546,1.6798649e+15,62.497277,2.2209804e+17,4,threshold_boundary
001281,11.209113,0.24005276,5.8805402e+15,48.073219,7.0867559e+16,2.1208363,threshold_boundary
001282,12.608615,0.25349259,2.4669729e+16,58.172267,8.4571858e+16,2.7675385,threshold_boundary
001283,10.843317,0.2423585,1.1504254e+15,44.957166,1.3335943e+17,3.5447854,threshold_boundary
001284,11.795741,0.24793708,1.3683889e+15,50.472096,1.8359912e+17,3.7865277,threshold_boundary
001285,17.936445,0.23337302,2.1424274e+16,74.412996,9.3286047e+16,2.32815,threshold_boundary
001286,17.0883,0.18542079,5e+16,57.953647,8.2926248e+16,2.4536969,threshold_boundary
001287,12.068601,0.2819482,3.5033323e+15,68.436717,8.0262382e+16,3.5050549,threshold_boundary
001288,11.01986,0.18,1.2890446e+16,35,1.0140209e+17,2.8676182,threshold_boundary
001289,11.317993,0.24946195,3.4648346e+16,51.23008,1.0555874e+17,2.5811877,threshold_boundary
001290,11.251832,0.29551845,1.0091944e+16,55.642422,2.0853222e+17,2.9521058,threshold_boundary
001291,16.783859,0.2443356,5e+16,78.69286,1.0199059e+17,2.2081014,threshold_boundary
001292,18.477868,0.221284,5.8382002e+15,76.146312,9.8020855e+16,1.9389526,threshold_boundary
001293,17.45903,0.24370918,1.3195706e+16,65.56263,1.197124e+17,3.4309912,threshold_boundary
001294,11.996626,0.20024182,4.4300537e+16,38.510107,5.5101084e+16,1.8578197,threshold_boundary
001295,15.014838,0.25735099,3.6881484e+16,72.400838,1.2878766e+17,2.1721031,threshold_boundary
001296,18.693479,0.18087205,1.1411502e+15,46.664084,1.6346178e+17,1.5,threshold_boundary
001297,20.542172,0.1998771,1.0595901e+16,77.526012,1.3109425e+17,1.9776866,threshold_boundary
001298,21.305639,0.18617514,5.1695421e+15,48.063537,2.2575449e+17,2.6719824,threshold_boundary
001299,16.570009,0.23784493,9.8100436e+15,62.499677,1.289747e+17,3.6209666,threshold_boundary
001300,14.174354,0.29313078,2.1346228e+15,63.081025,2.529673e+17,4,threshold_boundary
001301,10,0.24132224,3.1518217e+15,49.900406,1.1034252e+17,2.2581519,threshold_boundary
001302,11.601114,0.25863031,2.0790879e+16,57.426352,7.2064869e+16,2.5171034,threshold_boundary
001303,10.035923,0.23823909,1.0397624e+15,47.597552,1.5553204e+17,3.6706014,threshold_boundary
001304,11.089798,0.25662095,1.4569249e+15,47.07241,2.1951499e+17,3.3486469,threshold_boundary
001305,17.569782,0.20809863,2.0918346e+16,74.115295,8.0949084e+16,2.2592021,threshold_boundary
001306,19.095643,0.18,4.4944349e+16,60.25584,1.3476503e+17,2.2502671,threshold_boundary
001307,12.284173,0.29260066,2.5789572e+15,68.856475,8.0771243e+16,3.4002787,threshold_boundary
001308,11.309072,0.18,1.1771214e+16,35.974581,1.1581681e+17,2.8633104,threshold_boundary
001309,12.105439,0.24864439,4.6998529e+16,53.378425,7.5484313e+16,2.4751746,threshold_boundary
001310,11.868191,0.29372816,6.6661416e+15,54.938083,1.6636738e+17,2.468357,threshold_boundary
001311,15.111074,0.24395833,5e+16,75.59011,1.0505133e+17,1.8191571,threshold_boundary
001312,18.69349,0.23324422,6.728137e+15,73.765673,7.9342292e+16,2.1814848,threshold_boundary
001313,17.170334,0.24163649,1.2880971e+16,68.372526,1.5024807e+17,3.4071877,threshold_boundary
001314,11.585825,0.19664277,4.0854523e+16,37.603426,5e+16,1.7622556,threshold_boundary
001315,14.005251,0.25877623,3.1956864e+16,70.65232,1.3781961e+17,2.3134236,threshold_boundary
001316,16.776915,0.18,1.6881792e+15,51.831352,1.5794524e+17,1.9817923,threshold_boundary
001317,21.20129,0.19795987,8.2738866e+15,74.582388,1.174292e+17,1.9630254,threshold_boundary
001318,20.556141,0.18334576,4.9478185e+15,52.875566,1.9352208e+17,2.666387,threshold_boundary
001319,16.299824,0.23564525,1.1337371e+16,57.69016,1.1377813e+17,3.7793705,threshold_boundary
001320,13.922384,0.30050899,1.593516e+15,63.583384,2.6835489e+17,3.7478812,threshold_boundary
001321,11.148408,0.23322181,5.8952002e+15,50.180831,8.5092235e+16,2.2362356,threshold_boundary
001322,12.981263,0.2619153,2.5998723e+16,58.080587,7.1385747e+16,2.434001,threshold_boundary
001323,10.958829,0.25118798,1.1024347e+15,47.668146,1.4441705e+17,3.6997608,threshold_boundary
001324,12.356434,0.25432282,1.7473917e+15,51.382291,1.5363528e+17,3.6482404,threshold_boundary
001325,19.931405,0.22517295,1.8005736e+16,72.945375,8.9841635e+16,2.3813039,threshold_boundary
001326,18.65607,0.18,4.9523395e+16,54.707805,1.1642192e+17,2.2094285,threshold_boundary
001327,10.892064,0.29720232,3.6569369e+15,70.355278,6.4810695e+16,3.6624185,threshold_boundary
001328,10.318198,0.18,8.465852e+15,40.164522,1.2124448e+17,2.9315426,threshold_boundary
001329,11.172648,0.2474421,3.578156e+16,54.372172,7.5686045e+16,2.4306266,threshold_boundary
001330,11.354562,0.29506268,6.8788427e+15,57.267767,2.0406867e+17,2.9230094,threshold_boundary
001331,15.963492,0.24135204,4.996284e+16,76.181678,1.2928505e+17,1.9584806,threshold_boundary
001332,17.767391,0.22342425,3.5025733e+15,76.614632,7.4966265e+16,1.8552391,threshold_boundary
001333,17.458439,0.23093471,2.341592e+16,70.951013,1.5616249e+17,3.548112,threshold_boundary
001334,10.463238,0.20644717,3.9653682e+16,35.79356,5e+16,1.5,threshold_boundary
001335,14.289926,0.25169186,2.4247516e+16,68.888042,1.4024873e+17,2.2668077,threshold_boundary
001336,17.325631,0.18,1.0641943e+15,45.117529,1.8838975e+17,1.9765561,threshold_boundary
001337,19.340645,0.19696667,8.5231503e+15,77.467551,1.1692096e+17,2.1210372,threshold_boundary
001338,19.91904,0.18348774,5.1544282e+15,53.90186,2.4062839e+17,3.0243592,threshold_boundary
001339,15.248526,0.22931876,8.7804306e+15,60.648365,1.0588283e+17,4,threshold_boundary
001340,14.535881,0.30976824,1.9204122e+15,67.525973,2.2991334e+17,3.8517915,threshold_boundary
001341,10.619398,0.23878943,4.1476131e+15,47.236736,6.6824859e+16,2.2841826,threshold_boundary
001342,12.430692,0.26212605,2.4693658e+16,61.222222,8.1898674e+16,2.673506,threshold_boundary
001343,10.40492,0.25184046,1.0877247e+15,44.438143,2.1917666e+17,3.3159917,threshold_boundary
001344,11.701683,0.25163128,1.1843668e+15,48.289469,2.2271903e+17,3.2703329,threshold_boundary
001345,18.382206,0.21533879,2.2508072e+16,73.868214,7.2833979e+16,2.4334667,threshold_boundary
001346,17.936582,0.18981397,5e+16,58.795567,1.099814e+17,2.2533676,threshold_boundary
001347,12.365399,0.30142424,3.6451359e+15,66.533371,9.5531015e+16,3.2262671,threshold_boundary
001348,10.159656,0.20036248,1.174536e+16,35.776968,1.08084e+17,2.6932384,threshold_boundary
001349,11.944804,0.25066618,4.3463336e+16,56.559612,1.2064617e+17,2.7913723,threshold_boundary
001350,11.888622,0.29241546,6.6852509e+15,54.749036,2.3195461e+17,2.9398782,threshold_boundary
001351,15.764992,0.22920242,3.860518e+16,73.982123,1.2593563e+17,1.9734708,threshold_boundary
001352,17.62107,0.21759032,6.3290756e+15,76.966336,8.6579636e+16,1.8384463,threshold_boundary
001353,17.587893,0.23916017,1.5725595e+16,68.96321,1.2439078e+17,3.360149,threshold_boundary
001354,10.601827,0.20227195,3.3430385e+16,38.753178,5.9644956e+16,1.8753596,threshold_boundary
001355,14.345353,0.25597422,2.739073e+16,69.19234,1.3651046e+17,2.1901298,threshold_boundary
001356,17.242916,0.18488068,1.8209815e+15,50.594198,2.0221299e+17,1.7412931,threshold_boundary
001357,20.20316,0.19696566,1.0453359e+16,75.490824,1.2235292e+17,2.1100468,threshold_boundary
001358,20.663209,0.18457418,4.407015e+15,51.802394,2.5423058e+17,2.6655672,threshold_boundary
001359,16.680943,0.23270401,8.0068722e+15,60.657209,1.2110543e+17,3.5482765,threshold_boundary
001360,14.406155,0.30925383,2.167567e+15,66.372011,2.7443358e+17,3.814062,threshold_boundary
001361,10.64086,0.23289109,4.3627392e+15,48.005846,6.8582107e+16,1.9973517,threshold_boundary
001362,13.006006,0.26643903,2.1199951e+16,58.429732,8.7621191e+16,2.4097319,threshold_boundary
001363,10,0.24154406,1.1168445e+15,47.253543,1.5741559e+17,3.5063746,threshold_boundary
001364,10,0.25379101,1.4310489e+15,47.717379,1.6634605e+17,3.5936166,threshold_boundary
001365,18.179539,0.2081484,2.4497209e+16,73.924304,7.038505e+16,2.4219024,threshold_boundary
001366,17.182194,0.18049862,5e+16,55.259766,1.1164645e+17,2.3286442,threshold_boundary
001367,11.301955,0.29296266,4.125122e+15,68.161951,5.6124195e+16,3.5050516,threshold_boundary
001368,10.073101,0.18236824,1.5630636e+16,35.016695,1.0373383e+17,3.048793,threshold_boundary
001369,11.698456,0.24739548,5e+16,53.038763,8.6216152e+16,2.267748,threshold_boundary
001370,10.266727,0.29332242,6.8649587e+15,53.274281,1.8487986e+17,2.5053704,threshold_boundary
001371,16.302592,0.23638013,4.6152945e+16,72.191204,1.3651734e+17,2.134745,threshold_boundary
001372,17.031431,0.24915344,5.433217e+15,76.521959,1.0797308e+17,1.7144868,threshold_boundary
001373,17.822187,0.24826032,1.8644149e+16,65.992986,1.6032331e+17,3.6253493,threshold_boundary
001374,10.083309,0.20015923,4.2148309e+16,39.987131,6.963801e+16,1.8999164,threshold_boundary
001375,14.886484,0.2568624,2.2927313e+16,71.680125,1.4273228e+17,2.1540928,threshold_boundary
001376,18.314652,0.18,1.3755685e+15,49.850243,2.0496606e+17,1.9481201,threshold_boundary
001377,19.67493,0.20242371,1.1069329e+16,73.812233,1.2183506e+17,1.8710412,threshold_boundary
001378,20.890766,0.1878242,5.8242011e+15,49.874964,2.2074174e+17,2.6587164,threshold_boundary
001379,15.84653,0.22952349,1.2162241e+16,59.961895,1.0808573e+17,3.6428399,threshold_boundary
001380,14.155663,0.31577846,2.8032399e+15,61.747959,3.6218251e+17,4,threshold_boundary
001381,10.610959,0.23684788,4.3896714e+15,49.933701,7.1919945e+16,2.0793495,threshold_boundary
001382,12.817105,0.25806501,2.6512893e+16,58.369163,8.0078192e+16,2.5439677,threshold_boundary
001383,10.242888,0.25061434,1e+15,43.914038,1.4729993e+17,3.639873,threshold_boundary
001384,10.127758,0.25751846,1.7672882e+15,52.674014,1.8011422e+17,3.7216181,threshold_boundary
001385,18.017734,0.21933163,2.5015292e+16,69.826246,8.3004528e+16,2.7065468,threshold_boundary
001386,17.903091,0.18237505,5e+16,55.937343,1.1030884e+17,2.3784136,threshold_boundary
001387,12.613095,0.29957829,3.4375091e+15,66.78101,8.3183303e+16,3.5364769,threshold_boundary
001388,12.306739,0.18821275,1.3431454e+16,35,1.0172605e+17,3.0162829,threshold_boundary
001389,11.953653,0.24377562,3.8487947e+16,61.10825,1.1537581e+17,2.3138689,threshold_boundary
001390,11.183771,0.3038593,8.6474865e+15,56.245208,1.3916874e+17,2.6795913,threshold_boundary
001391,16.32419,0.2405339,5e+16,72.587095,1.0055862e+17,2.1967189,threshold_boundary
001392,16.760661,0.23852687,5.0802339e+15,77.462944,8.2924997e+16,1.9404143,threshold_boundary
001393,17.519854,0.24909468,1.4153953e+16,67.224222,1.283306e+17,3.4740349,threshold_boundary
001394,10.352665,0.18734858,4.0947668e+16,37.471568,6.2731999e+16,1.7799437,threshold_boundary
001395,14.122827,0.26105477,3.9551973e+16,68.697491,1.6907232e+17,2.1765037,threshold_boundary
001396,16.449949,0.18227774,1.4920641e+15,47.414584,2.019561e+17,1.8767715,threshold_boundary
001397,20.478147,0.18853154,1.0828363e+16,72.868644,1.4334019e+17,1.9971377,threshold_boundary
001398,20.654144,0.18,5.2271081e+15,49.639671,2.0601288e+17,2.3697794,threshold_boundary
001399,16.169384,0.22570713,1.060866e+16,58.352293,1.5105224e+17,3.6713908,threshold_boundary
001400,13.805602,0.30641899,2.0766298e+15,65.810035,2.9589801e+17,3.7864667,threshold_boundary
001401,11.619156,0.24178422,3.9106538e+15,49.274143,6.9432474e+16,2.1294024,threshold_boundary
001402,12.76857,0.26691796,2.7290826e+16,57.698243,7.3691941e+16,2.4987427,threshold_boundary
001403,10.63295,0.25511521,1e+15,46.239757,1.3240136e+17,3.5483093,threshold_boundary
001404,10.307385,0.25421873,1.1885797e+15,52.417014,1.4016849e+17,3.2580792,threshold_boundary
001405,18.432526,0.22567818,2.0094334e+16,74.451557,7.9610898e+16,2.2797155,threshold_boundary
001406,17.604798,0.18,4.6759732e+16,58.994605,1.0810839e+17,2.6120865,threshold_boundary
001407,11.633376,0.2928317,3.8731957e+15,68.33126,6.1470501e+16,3.5856017,threshold_boundary
001408,10.067785,0.18,1.7467341e+16,35.54141,1.2991221e+17,3.2020711,threshold_boundary
001409,11.432692,0.25305037,4.4306566e+16,56.299906,1.0844646e+17,2.415068,threshold_boundary
001410,11.729483,0.30272805,7.2895495e+15,55.40642,1.2996175e+17,2.7492023,threshold_boundary
001411,16.804335,0.24943435,4.2825873e+16,78.277048,1.0417376e+17,1.9931098,threshold_boundary
001412,17.466846,0.23228968,5.1619578e+15,74.356008,6.6896262e+16,1.8211837,threshold_boundary
001413,17.415349,0.23761845,1.6792939e+16,68.081944,1.3634848e+17,3.2736783,threshold_boundary
001414,11.098894,0.19527497,4.7794513e+16,39.158109,7.4503782e+16,1.5,threshold_boundary
001415,14.535446,0.24927587,3.2213807e+16,67.818897,1.3461246e+17,2.3171214,threshold_boundary
001416,17.400247,0.18169344,1.7095962e+15,48.559328,1.8544726e+17,1.8224262,threshold_boundary
001417,21.542802,0.18993886,1.1349314e+16,73.361707,1.1999769e+17,2.2051936,threshold_boundary
001418,20.105834,0.18,4.4248307e+15,51.37742,2.5525181e+17,2.6672529,threshold_boundary
001419,16.214729,0.23624836,1.2139363e+16,61.955738,1.1715204e+17,3.8878755,threshold_boundary
001420,14.771909,0.30992175,1.5656575e+15,69.263704,3.0293538e+17,3.7430763,threshold_boundary
001421,11.00749,0.24700135,4.9112023e+15,51.358016,7.7375617e+16,2.1857395,threshold_boundary
001422,12.66172,0.25317835,2.0323679e+16,56.328782,6.4020976e+16,2.3539441,threshold_boundary
001423,10,0.25334455,1e+15,46.834645,1.7896463e+17,3.6871472,threshold_boundary
001424,10.263921,0.25676741,1.8474889e+15,52.430274,1.8268375e+17,3.6305837,threshold_boundary
001425,18.817731,0.20274453,2.0091943e+16,70.423246,6.4339131e+16,2.6898849,threshold_boundary
001426,17.334728,0.18074327,5e+16,56.716283,8.4813407e+16,2.5982341,threshold_boundary
001427,12.78351,0.29836725,2.833393e+15,66.832961,6.8643016e+16,3.4917984,threshold_boundary
001428,11.613001,0.18,1.6231287e+16,35,8.6961176e+16,2.9901957,threshold_boundary
001429,11.495295,0.262977,4.6995103e+16,52.898237,9.1290618e+16,2.3702014,threshold_boundary
001430,12.099485,0.30067853,7.9823339e+15,55.552351,1.7567978e+17,2.6396956,threshold_boundary
001431,16.392566,0.22904623,4.4435881e+16,80.096442,1.554276e+17,2.04844,threshold_boundary
001432,17.258077,0.23624243,5.7980151e+15,76.643061,8.7369804e+16,1.8718411,threshold_boundary
001433,16.941532,0.24232815,1.5764675e+16,66.874178,1.6236851e+17,3.6290003,threshold_boundary
001434,10.422074,0.18408176,2.9205075e+16,39.55194,5.7361096e+16,1.7654599,threshold_boundary
001435,13.87571,0.26048705,3.2977547e+16,68.874745,1.3126311e+17,2.2964285,threshold_boundary
001436,18.824603,0.18599428,1.3117272e+15,51.232811,2.1385664e+17,1.7713065,threshold_boundary
001437,20.373276,0.19063211,7.4610182e+15,72.540893,1.4251091e+17,2.371361,threshold_boundary
001438,20.135899,0.18,5.3393958e+15,50.550661,2.4236061e+17,2.5394767,threshold_boundary
001439,15.296147,0.22554781,1.1416672e+16,57.647164,9.8936035e+16,3.7496542,threshold_boundary
001440,14.693376,0.31785603,1.9489219e+15,66.935317,3.2972478e+17,4,threshold_boundary
001441,10.670965,0.24303416,4.032302e+15,46.336866,6.5614497e+16,2.0836157,threshold_boundary
001442,13.859988,0.26410405,1.6384573e+16,57.789978,8.8186044e+16,2.6830792,threshold_boundary
001443,11.250112,0.24488922,1e+15,44.691158,1.7945041e+17,3.7846916,threshold_boundary
001444,11.46034,0.25768122,1.1828105e+15,47.11914,2.1902961e+17,3.7462142,threshold_boundary
001445,18.142294,0.22259425,1.8902866e+16,70.452618,5.9637104e+16,2.3605721,threshold_boundary
001446,18.536961,0.18113786,5e+16,56.959878,1.0757069e+17,2.4931636,threshold_boundary
001447,11.560061,0.29205388,4.0127836e+15,67.695392,7.7014863e+16,3.5979038,threshold_boundary
001448,12.294236,0.18265049,1.094681e+16,35,8.9236029e+16,2.8580555,threshold_boundary
001449,12.142693,0.2429747,4.9746476e+16,53.939398,1.0446331e+17,2.2394689,threshold_boundary
001450,10.553614,0.30720325,7.9509851e+15,55.596113,1.8930433e+17,2.8584909,threshold_boundary
001451,16.494693,0.23585505,4.6884344e+16,73.33871,1.1854741e+17,2.165755,threshold_boundary
001452,16.708389,0.22636563,4.6303728e+15,75.117895,8.1111908e+16,2.1753118,threshold_boundary
001453,16.67195,0.24037266,1.2451475e+16,67.325536,1.8122744e+17,3.7202558,threshold_boundary
001454,11.995884,0.19987275,3.2946685e+16,41.061929,5.1724583e+16,1.6310557,threshold_boundary
001455,13.949951,0.2544295,3.3579314e+16,67.349133,1.4632711e+17,1.9995762,threshold_boundary
001456,16.771625,0.18256544,1.7480619e+15,51.020221,1.7831073e+17,1.7887921,threshold_boundary
001457,20.632962,0.18357716,1.0393246e+16,73.011573,1.1588999e+17,2.0887079,threshold_boundary
001458,21.056671,0.18,3.7494471e+15,54.052944,2.1846995e+17,2.504729,threshold_boundary
001459,16.215688,0.22487797,8.0400463e+15,62.246433,9.6576715e+16,3.6638007,threshold_boundary
001460,14.375793,0.31406893,2.4755344e+15,64.155665,2.409996e+17,4,threshold_boundary
001461,10,0.24018359,3.3673375e+15,48.513645,8.6598237e+16,2.1717101,threshold_boundary
001462,12.383333,0.25765407,2.4462194e+16,55.896952,7.8987353e+16,2.4498292,threshold_boundary
001463,10.818584,0.24931044,1.0689084e+15,47.468276,1.5435967e+17,3.7461366,threshold_boundary
001464,10.30051,0.25301048,1e+15,46.912722,1.7460015e+17,3.6450501,threshold_boundary
001465,18.361445,0.22698093,2.0741402e+16,74.54955,8.1154703e+16,2.4616085,threshold_boundary
